Time,PACKAGED VAV WITH RHT - L01:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Tot Cool Cap [W]
18:25:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.408579E+00,2.601645E+05,0.000000E+00,0.000000E+00,0.000000E+00,5.251690E+00,1.160985E+05,0.000000E+00,0.000000E+00,0.000000E+00,6.289435E+00,2.509037E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.400104E+00,2.024082E+04,3.862676E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.092005E-01,6.389151E+03,1.633783E+04,0.000000E+00,0.000000E+00,5.088335E-01,6.384547E+03,1.619733E+04,1.858443E+01,7.544589E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.343268E+01,2.969549E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.824694E+01,7.279230E+05,0.000000E+00,0.000000E+00,0.000000E+00
18:30:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.925326E+00,2.811425E+05,0.000000E+00,0.000000E+00,0.000000E+00,5.698569E+00,1.259776E+05,0.000000E+00,0.000000E+00,0.000000E+00,6.794535E+00,2.710536E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.391470E+00,1.995345E+04,3.822122E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.011413E-01,6.229488E+03,1.601869E+04,0.000000E+00,0.000000E+00,5.007773E-01,6.224964E+03,1.588038E+04,2.005339E+01,8.140933E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.456587E+01,3.220062E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.968461E+01,7.852760E+05,0.000000E+00,0.000000E+00,0.000000E+00
18:35:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.442110E+00,3.021220E+05,0.000000E+00,0.000000E+00,0.000000E+00,6.145474E+00,1.358573E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.299674E+00,2.912051E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.381569E+00,1.965009E+04,3.778310E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.919021E-01,6.057178E+03,1.566392E+04,0.000000E+00,0.000000E+00,4.915406E-01,6.052727E+03,1.552809E+04,2.152241E+01,8.737300E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.569911E+01,3.470585E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.112235E+01,8.426314E+05,0.000000E+00,0.000000E+00,0.000000E+00
18:40:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.958919E+00,3.231026E+05,0.000000E+00,0.000000E+00,0.000000E+00,6.592398E+00,1.457374E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.804840E+00,3.113576E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.370293E+00,1.932964E+04,3.730993E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.815084E-01,5.872945E+03,1.527476E+04,0.000000E+00,0.000000E+00,4.811592E-01,5.868687E+03,1.514200E+04,2.299147E+01,9.333683E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.683238E+01,3.721116E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.256012E+01,8.999885E+05,0.000000E+00,0.000000E+00,0.000000E+00
18:45:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.475746E+00,3.440838E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.039334E+00,1.556178E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.310024E+00,3.315108E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.357264E+00,1.898729E+04,3.679193E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.699928E-01,5.677587E+03,1.485267E+04,0.000000E+00,0.000000E+00,4.696555E-01,5.673513E+03,1.472324E+04,2.446057E+01,9.930082E+05,0.000000E+00,0.000000E+00,0.000000E+00,1.796568E+01,3.971653E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.399794E+01,9.573471E+05,0.000000E+00,0.000000E+00,0.000000E+00
18:50:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.992587E+00,3.650657E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.486280E+00,1.654984E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.815223E+00,3.516647E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.342655E+00,1.862609E+04,3.623447E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.574946E-01,5.473165E+03,1.440242E+04,0.000000E+00,0.000000E+00,4.571691E-01,5.469271E+03,1.427657E+04,2.592970E+01,1.052649E+06,0.000000E+00,0.000000E+00,0.000000E+00,1.909900E+01,4.222195E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.543579E+01,1.014707E+06,0.000000E+00,0.000000E+00,0.000000E+00
18:55:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.509439E+00,3.860479E+05,0.000000E+00,0.000000E+00,0.000000E+00,7.933235E+00,1.753791E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.320432E+00,3.718190E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.326443E+00,1.824623E+04,3.563740E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.440121E-01,5.260002E+03,1.392432E+04,0.000000E+00,0.000000E+00,4.436981E-01,5.256283E+03,1.380229E+04,2.739886E+01,1.112292E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.023234E+01,4.472741E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.687368E+01,1.072069E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:00:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002630E+01,4.070305E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.380195E+00,1.852600E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.825651E+00,3.919736E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.308558E+00,1.784736E+04,3.499951E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.295335E-01,5.038305E+03,1.341836E+04,0.000000E+00,0.000000E+00,4.292308E-01,5.034754E+03,1.330039E+04,2.886804E+01,1.171935E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.136570E+01,4.723291E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831158E+01,1.129431E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:05:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002773E+01,4.070885E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.381498E+00,1.852888E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.827119E+00,3.920321E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.289891E+00,1.748225E+04,3.438646E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.148755E-01,4.830831E+03,1.292369E+04,0.000000E+00,0.000000E+00,4.145835E-01,4.827431E+03,1.280979E+04,2.887153E+01,1.172077E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.136870E+01,4.723956E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831518E+01,1.129574E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:10:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002790E+01,4.070953E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.381471E+00,1.852883E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.827295E+00,3.920392E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.270161E+00,1.710605E+04,3.374850E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.999073E-01,4.622283E+03,1.242198E+04,0.000000E+00,0.000000E+00,3.996255E-01,4.619026E+03,1.231221E+04,2.887207E+01,1.172099E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.136869E+01,4.723953E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831574E+01,1.129597E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:15:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002845E+01,4.071177E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.381910E+00,1.852980E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.827865E+00,3.920619E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.249559E+00,1.672154E+04,3.309089E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.847707E-01,4.414367E+03,1.191771E+04,0.000000E+00,0.000000E+00,3.844975E-01,4.411232E+03,1.181206E+04,2.887334E+01,1.172150E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.136967E+01,4.724169E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831706E+01,1.129649E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:20:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002876E+01,4.071303E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.382139E+00,1.853030E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.828187E+00,3.920747E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.228210E+00,1.633064E+04,3.241720E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.695716E-01,4.208333E+03,1.141419E+04,0.000000E+00,0.000000E+00,3.693073E-01,4.205323E+03,1.131269E+04,2.887400E+01,1.172177E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137016E+01,4.724278E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831775E+01,1.129677E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:25:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002895E+01,4.071382E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.382282E+00,1.853062E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.828391E+00,3.920829E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.206103E+00,1.593337E+04,3.172732E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.542653E-01,4.003692E+03,1.091007E+04,0.000000E+00,0.000000E+00,3.540098E-01,4.000804E+03,1.081273E+04,2.887440E+01,1.172194E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137046E+01,4.724345E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831817E+01,1.129694E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:30:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002909E+01,4.071438E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.382382E+00,1.853084E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.828534E+00,3.920886E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.183463E+00,1.553290E+04,3.102739E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.389892E-01,3.802011E+03,1.040958E+04,0.000000E+00,0.000000E+00,3.387423E-01,3.799242E+03,1.031639E+04,2.887471E+01,1.172206E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137068E+01,4.724394E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831849E+01,1.129706E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:35:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002919E+01,4.071479E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.382456E+00,1.853100E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.828641E+00,3.920929E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.160343E+00,1.513006E+04,3.031892E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.237639E-01,3.603513E+03,9.913354E+03,0.000000E+00,0.000000E+00,3.235257E-01,3.600862E+03,9.824307E+03,2.887497E+01,1.172217E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137087E+01,4.724434E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831876E+01,1.129717E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:40:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002927E+01,4.071512E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.382515E+00,1.853113E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.828725E+00,3.920962E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.137118E+00,1.472981E+04,2.961177E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.087621E-01,3.410093E+03,9.426655E+03,0.000000E+00,0.000000E+00,3.085223E-01,3.407444E+03,9.341375E+03,2.887521E+01,1.172226E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137102E+01,4.724469E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831900E+01,1.129727E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:45:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002933E+01,4.071537E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.382563E+00,1.853124E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.828792E+00,3.920989E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.114292E+00,1.433868E+04,2.891909E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.940330E-01,3.222230E+03,8.950915E+03,0.000000E+00,0.000000E+00,2.937915E-01,3.219583E+03,8.869333E+03,2.887541E+01,1.172235E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137116E+01,4.724499E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831921E+01,1.129735E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:50:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002939E+01,4.071559E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.382601E+00,1.853132E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.828846E+00,3.921010E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.091755E+00,1.395514E+04,2.823789E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.794967E-01,3.038988E+03,8.483636E+03,0.000000E+00,0.000000E+00,2.792535E-01,3.036343E+03,8.405702E+03,2.887559E+01,1.172242E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137128E+01,4.724525E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831939E+01,1.129742E+06,0.000000E+00,0.000000E+00,0.000000E+00
19:55:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.002943E+01,4.071576E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.382634E+00,1.853140E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.828891E+00,3.921028E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.069657E+00,1.358105E+04,2.757200E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.652452E-01,2.861308E+03,8.027551E+03,0.000000E+00,0.000000E+00,2.650001E-01,2.858664E+03,7.953189E+03,2.887575E+01,1.172248E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137139E+01,4.724549E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.831955E+01,1.129749E+06,0.000000E+00,0.000000E+00,0.000000E+00
